Text,Cipher,IC,Top9Letters
xkqmgpcgtqycrypengrqhinywxkqkqftxkcgrrqhgxfrrlgxkukqqtcir,MonoalphabeticSubstitution,0.06641604010025062,qrkgxctyp
zevfwdnmtnmhxfhxenmekkhxhnwqdnnhxwfhvexzgghnghghixhwzp,MonoalphabeticSubstitution,0.07756813417190776,hnxewgzfm
tkfhqqsprhtkgqsdnxfsnkskdpksdfpaxwkzegzzfdqdlngzisftb,MonoalphabeticSubstitution,0.055152394775036286,ksfdqztpg
rweytudglagtglxclxwslynglowvoytvyhgugvdtguyculyypyhuwxyt,MonoalphabeticSubstitution,0.07012987012987013,ygltuwxvd
smyrkfdsmojkgvkxlkwnwydkizfmgjysagyeysmymigjzziylgkmjxulkrzak,MonoalphabeticSubstitution,0.05683060109289618,kymgsjzli
kanbmonpykananuokaubknouwamgnanhukrpwysnhmrnmkmyamh,MonoalphabeticSubstitution,0.08313725490196078,nakmuoyhb
iuuylfawxvumigpiuipcxvumigpaorsiukexlfwapxsidvaikidvrxtidfa,MonoalphabeticSubstitution,0.061367621274108705,iuaxvpfdl
yqcihymlbaqkmmjwapdaaqacikqqzdcyyspzfpzaprtmdjqbmnbmhimmyr,MonoalphabeticSubstitution,0.056261343012704176,mqaypcibd
juxulafcvjjcojulatupvkhgouhbgruxvjuqlmuotuklnougdojgxv,MonoalphabeticSubstitution,0.06708595387840671,ujolvgxac
ctierskwscspvohphswtkisncdpnhwetzcdgdzlohrhojresrehxsc,MonoalphabeticSubstitution,0.05380852550663871,shcertwpo
hqmghiqvgqpmqfyimtlcflrmbkjyiklifkbgflefqmityfyqjlalryl,MonoalphabeticSubstitution,0.061952861952861954,lqfmiygkh
gzhzcwratuzgrqqizexyaqrtgazoaqadzgqxoegqhzcdzwexovqoazegqxoeg,MonoalphabeticSubstitution,0.073224043715847,zqgaeoxrh
prqjpxjewxzegzsbjpvjixpqeoqzrxzzczaqejpcikwpzqeo,MonoalphabeticSubstitution,0.06826241134751773,zpqjexrwi
izrawubzjoldjzaakzddmhrkbyzlsbrzdwjamudzemjbagwsskbrqlkkbaj,MonoalphabeticSubstitution,0.058445353594389245,zabjdkrwl
utiwuymlboxriuhktteisiayumotexmgvkqqpilxmteiboxriobiseiyl,MonoalphabeticSubstitution,0.05576441102756892,itumoxeyl
oziezzyeavdzrymycfqhoaqtrzyqrzchvdzaqhuyqthhcybeauiqdyadyc,MonoalphabeticSubstitution,0.0647307924984876,yzqahdcer
fylfxhjvhykmkwvnhxvyavmthykwvmaafnhmyfxnwftebftgmrkwvlmq,MonoalphabeticSubstitution,0.05844155844155844,fvmyhkwxn
gieidqjsyqiukacvxjziigztwqjwdulsjzljznjyqidisyuljywq,MonoalphabeticSubstitution,0.06033182503770739,ijqyzdsuw
ruaekourzarnaagduwltaxzylgqpeagotwgmwgmfpafaeealqpgpe,MonoalphabeticSubstitution,0.061683599419448475,agepruwlo
sgmpvqsamwmpvavfkqspmmpnuiyopvlctrvamkkislvfhvfamkkml,MonoalphabeticSubstitution,0.06458635703918723,mvpksaflq
gwbojfbuijxjpihcdioudiegufocwdgiojsuztjgidwxcwdgortkjjp,MonoalphabeticSubstitution,0.057912457912457915,jigodwucb
rpssiuqrjcsniohpsuzjcbhsgviubgxuspucxcorgkkfqqibzpfrfbi,MonoalphabeticSubstitution,0.04983164983164983,siurpcbqg
zqoexastxofraymvfvxvzouerpxqzjxmzqzeizayqmxezqovzo,MonoalphabeticSubstitution,0.06857142857142857,zxqoevamf
cdxirdxeceisdilcqjiqeadllellesqeqjslaxjpiesjiybelmxoiz,MonoalphabeticSubstitution,0.0726764500349406,eildxsqjc
iakmqwphqqygfqwkwrayqxmrxugykwrukqxqfqwjdygiyxapqrpqay,MonoalphabeticSubstitution,0.0726764500349406,qywakrxpg
yzzthtsrhspyrtifchtrvyofaasxchgfyjhmfyhpscwmfgfxyc,MonoalphabeticSubstitution,0.05877551020408163,yhftscrzp
vfvjhpgjwfhdvzlvjhwhcpzsdgzlvpvewictqhdvizvfyvzvmjdwtqgtq,MonoalphabeticSubstitution,0.06328320802005012,vhzjwdfpg
xldyfhcjuomgoufpidmgfpnhcphfplvhafpguldfydududahpdj,MonoalphabeticSubstitution,0.06509803921568627,dfphulgyc
dqmcyimczlccmvzimcjyibsqzhyiazlcdwldmqlykfwpmyoozchyfmc,MonoalphabeticSubstitution,0.06464646464646465,cmyzildqh
xnvqlqzvkeivgdetvxrgezvqxionodvqpgsodswsgyghdqxgz,MonoalphabeticSubstitution,0.05612244897959184,vgqxdzeos
vfuftatnfjtxuvejuddtnstrfltpwduonfjtktffonsxjoejjur,MonoalphabeticSubstitution,0.07137254901960784,tfjundovx
ghojvdjvlnrfvllbolbyossohnlblssohoptrvqblvkxohnvqo,MonoalphabeticSubstitution,0.07183673469387755,olvhbsnjr
xttqbxjhymdzgtqluzhyfxjzsrxbzxfzjuhnzbzlmyhtgzlmag,MonoalphabeticSubstitution,0.05795918367346939,zxthbjymg
zrnpxzozqxannfvxtozcavbzjavxtzqxbfvpavxpnannsaoaxptqxbz,MonoalphabeticSubstitution,0.07676767676767676,xzanvpoqt
exrtdzbzzkzgnuryyuzzksnxxnbbzgsiywzfnxkywntgrtyztbryi,MonoalphabeticSubstitution,0.06894049346879536,zynxrtbkg
kzfrugloojrtgjfobloxrsrtqleakcjulqtjforlwkcluokz,MonoalphabeticSubstitution,0.057624113475177305,lorkjfutz
xhpvdvcpihbapipjicvxkkvuxypvbanihnvdhvuwjiwvdvkidvpdoba,MonoalphabeticSubstitution,0.07272727272727272,vpidhxbak
fmjaldawblkdvowjhwbfwxfowzjazjctolwbfaojklfazbjtdwlda,MonoalphabeticSubstitution,0.06821480406386067,wjafldboz
nfdwdedtnxbekfktknfdfdknpkeluadktkacdnfdkngxeifdtd,MonoalphabeticSubstitution,0.09551020408163265,dknfetxaw
youungfjpkxbckybnmcvjwcpigpxfiyfkvgpxficjjcyhcimpadknt,MonoalphabeticSubstitution,0.047519217330538085,cpyfjking
jphimsjpsjpgcydjycqkcugttguqyhwikkcpqljspqdjpsuzya,MonoalphabeticSubstitution,0.054693877551020405,jpscyqgku
imrherlfbdfmrzirbzigfcqmzkqzirrlcrodlcrbzicgfsgocwfochvceypzmvdhrlcvshghmw,MonoalphabeticSubstitution,0.05442428730099963,rczimhflg
gxyzugiuxyufylzlvwtzliwxepwixquitddwltfflfbuiwiwltuvxqxyl,MonoalphabeticSubstitution,0.06641604010025062,lxuiwyftz
hzjlslymuwqzpqjwgfuzgrkplsklypggrawyulyfzhdpgawgdjpmzuxzszvpjuxz,MonoalphabeticSubstitution,0.05357142857142857,zpglujyws
jbwtrabcbubwsfjbwbnfxfjrtlqlfqxryfrdwfcflbpufnefrqnfrfwetlf,MonoalphabeticSubstitution,0.07831677381648158,fbrwljtnq
tajtoljstuuzgyzumtpjsnoemnyszlaujemzlzjwuqjqwtauqujgojkipauuz,MonoalphabeticSubstitution,0.0633879781420765,ujztaolsm
dyheltentiyjatokhnyjtenjelihsdyhenfeosuveftosokxoieyqdosis,MonoalphabeticSubstitution,0.060496067755595885,eoytshnid
bhaxelweumbpnoznbhbphhaxhewlgzphjvjlbpnouabmhawhubqxbfxmabawo,MonoalphabeticSubstitution,0.06393442622950819,bhaxwpelu
gccsvcqmubygqjnusthczzcfdksvqoqskdcgqobyoqwqtcoqsoqjqfluxvq,MonoalphabeticSubstitution,0.06604324956165984,qcsogvuby
ikqbeqaxlnkkfmrzmyzbqaxdihrvzznkvqwklqjznqzzndvsqbzdarfqblnkkf,MonoalphabeticSubstitution,0.060285563194077206,qzknbalfr
fvqsngswgcvuavzdgbvgygqgpcxqfxcxgbxqvoxvqgbsqxswgbxuvcgbvg,MonoalphabeticSubstitution,0.08711433756805807,gvxqbscfw
lsrvhbphkcwlruhszccksywzwzadhyskrscktrzwctphiltygryvryiktpj,MonoalphabeticSubstitution,0.053185271770894216,rshkcywzt
gfvguhoijkifjleqfsekgeicjifiarulsnejlhroifhwroofnleirgrkbuiebvrhj,MonoalphabeticSubstitution,0.05625,iferjghol
wunlaqgtfpxtkgaqeguqnxhtgnalqtilajmhluxwtilpguhlkxaynaytxtil,MonoalphabeticSubstitution,0.059322033898305086,ltagxunqh
nxfwmungmjizkjlzfozjfkupkzlxiigxjfgufjiubbgmzsuqginutgmquxlj,MonoalphabeticSubstitution,0.05875706214689266,ugjfizxmn
tvzvsjacvqtatjvyptaoanfzvykkabfytfacsytwazkytsptcvejfzzvkjvwycq,MonoalphabeticSubstitution,0.06758832565284179,tvayzjcfk
opkgrzgohzjjhzkrjbqkjczprcikczgciuwhuabzdjuaugbgtcibjwkhcbodpkh,MonoalphabeticSubstitution,0.05683563748079877,kzjcghbuo
rzdyzqqvvxhpjxhjxgwvojdvrgjpxpkhujbokpdogwvqvmzgdpbqgznvgwv,MonoalphabeticSubstitution,0.05786090005844535,vgpjzdqxh
zfxtedpvyhggohdpmqhmlhpphpwmqhszvmlhppesgwppnqedemqezejm,MonoalphabeticSubstitution,0.06883116883116883,phemqzdgv
wumzqdjaamumjqeyhjmtuaueqmfyzdjexjemfygfujetyddjicdqtyhmfy,MonoalphabeticSubstitution,0.0647307924984876,mjyudeqfa
fzbpsrsvyogjaotfygnopqgvsaypemaortywsivdfusvaopixoommwqvesvwqit,MonoalphabeticSubstitution,0.047107014848950336,osvpyafgt
vpeaxjzmwcelaywimyimxnlyehwimhpecwvcamjhuxpexhquzmvqmcwuhucwe,MonoalphabeticSubstitution,0.05573770491803279,mewchxuvp
upgxhskttkifmafgiplalaevjpigkifpyghmjehlupftpliycxkigplaghpghkpab,MonoalphabeticSubstitution,0.061057692307692306,pgihkalft
jydotrvufsrsyggzftuygwzkwshitkqzkidtpsfsgvzgvzgtrrtvsjydqtkk,MonoalphabeticSubstitution,0.05649717514124294,tsgzkyrvd
aufnnhgkhnefqwxskipwgshdrzaqqofipggpnehnoirngpfnfzgkrnhirfd,MonoalphabeticSubstitution,0.05786090005844535,nfghiprkq
kwwqovvgsvgokqoqvjsvnoeowhsngbqokngjovvsenoqovnslieljtwowngknngoy,MonoalphabeticSubstitution,0.08125,ovngwqskj
orqbrwemboeuifiutdmeibdtdhevdmevsehfbsodateoeelfvrumeqzabboeie,MonoalphabeticSubstitution,0.06980433632998413,ebodmiruf
qbemsllrpjlsejbndvbwwlvjjphluvsyejermlvjvspjdsymlrjeeslvjpbm,MonoalphabeticSubstitution,0.07514124293785311,jlesvbmpr
evriribplylzbpgkhbilprknkybevriybvgyunlwlgpivhfwvbgphfkcckebp,MonoalphabeticSubstitution,0.05683060109289618,bpvilkryg
tuktwqojkphytyrpobvuvaltjavwelybgevehtjkvjztgwjjklrwkphly,MonoalphabeticSubstitution,0.05200501253132832,tjkvwylph
mbvpeixbfwxusyuwixvcxafepzcxecacfeykcchwchzbiyaczqaebuxmeczepc,MonoalphabeticSubstitution,0.06345848757271286,cexbazpif
indgbdlllzwkenoljvnjnetbnwnxebljsholsuwgohpletjgejntsbyuwbljoa,MonoalphabeticSubstitution,0.05711263881544157,lnjbewogt
wjcwzjmtrmqbzjeeiyjpjurdouxtrzgwremgcqpmtjxyjpjmcnjzisjpdjpmrib,MonoalphabeticSubstitution,0.06041986687147977,jmrpzwcte
otspcwvwkwqccxnwkdvkuaczzpbkabzkbxkbotocdvnbwqcvcotspcwvatvwkzx,MonoalphabeticSubstitution,0.06451612903225806,cwkvbotzp
lxtwlouymwvmumwzxmphttfmhatlolumitzllxzwzzfvoujtplxtjsxml,MonoalphabeticSubstitution,0.06892230576441102,ltmxzwuov
cuctplizmitotpmtmzwlcshcofytoqtpliuqzuztlctpmtutlylkpoql,MonoalphabeticSubstitution,0.07597402597402597,tlcpuzmoi
laqduwytcdgsdotbaygwyjequcjswknvcsdwgufcusfcguavgtbtcdufatnjad,MonoalphabeticSubstitution,0.05288207297726071,ducatgwsy
zpkidurqldaphiaqivcupnpszrvpfpddihprakaluupvlvduaotulrvdzpflhzu,MonoalphabeticSubstitution,0.06451612903225806,pudlavzir
shahufhysgwwhrdhtshxlunhzrdxrrdhqxwhkxncjuxlngueygswhzrdhwrdxr,MonoalphabeticSubstitution,0.06980433632998413,hrxwdsugn
umcsvxrolzvmcpnyvnmprzoofeucavmzvlvznurumtnraqoffuxvum,MonoalphabeticSubstitution,0.0593990216631726,vumrozncf
hzbnonlhbntztphltjjnwxrutxialqrxxnmwxrjjrirgoxhnmrihxpltzinpsta,MonoalphabeticSubstitution,0.05683563748079877,nxtrhljiz
aqxuquqewqxulbwdumwxuqxdlbracmwcrkavlufaupfljlakhtejwbdmqxvhdjxk,MonoalphabeticSubstitution,0.052083333333333336,uqxawldbm
gatibedysaxotxujraguefgatjfpewtijugatgfdgavtlxptmwebwwegewyi,MonoalphabeticSubstitution,0.05706214689265537,gtaewixuj
asmzkuelvfcluhishuzvolzgcltsftlvulkcmuuelgasmzkqfscbczgebnlusps,MonoalphabeticSubstitution,0.05734767025089606,lsuzcmkev
qpramqpixkpexiqtxdinqauxwpbxjdohiqtxivrxclxcwicphrqpbwivavmdqt,MonoalphabeticSubstitution,0.05764145954521417,xqipratdw
edlrfydodmttmteqjedhajieaeztbmdbyetgjyofokjzttgetbdtgbobceo,MonoalphabeticSubstitution,0.06838106370543542,tedobjymg
pxvdynvzttevgywjncnyrpguxoxzppdxxyuwgoqiwpnvxbipsxcxypegizocznu,MonoalphabeticSubstitution,0.053763440860215055,xpynvzgwc
joxgqqufqunvmxteuaafalxqvnecajoxgoxfeqrxwcajentjucxusrg,MonoalphabeticSubstitution,0.05454545454545454,xquajeogf
innmnvijvnvtivujxdnnmwdhdciobcpjmjdloxlobvtivdqdjmjgvtdjlvdnm,MonoalphabeticSubstitution,0.07103825136612021,vdnjimtol
whcjqoddvnhnchccqvbbvcjvqvdikvcvzotvqvconlocvndhzzmdwvonbxvldiq,MonoalphabeticSubstitution,0.07936507936507936,vcdqonhbz
yjclngcgmdwmevvuiujaapeviewncgpewewfkdgnxggmumdkgnumfyudkjkgjh,MonoalphabeticSubstitution,0.0523532522474881,gmeujndwk
kzndyopybpzrpkqsjxrbjiijmqwkkgmdqjwxrlwixbqpzikgcjuqjiyplkdzxyod,MonoalphabeticSubstitution,0.04811507936507937,kjpqizdyx
sdnoqobbhmtchnoluagytezonohmmdubogayogyhpbocaydlcttphnpshaom,MonoalphabeticSubstitution,0.0576271186440678,ohnbmtayd
vumwnnqyuvlliqxwvwylydbxuvsvhnuyujdxcxqqxscxquyujgvmsnuxdpxtum,MonoalphabeticSubstitution,0.06451612903225806,uxvqynmwl
vqavbzneufvhdbfqmlndbibfyvbfnnieounlwbfhofvqambujonunosbih,MonoalphabeticSubstitution,0.060496067755595885,bnfvuoqhi
tjahpqbjmeyupymheobteghbcvakrkrbeajpzpqbvrprehkpycrahhkpjflgk,MonoalphabeticSubstitution,0.053005464480874315,phbekrjay
vrugxgubtjllnnwnvxerwigklwezewxiebitiexyywelerxzwfeloibbi,MonoalphabeticSubstitution,0.06140350877192982,ewixlbrgn
szbcyvsdgvdhcnqhzyzqlsfyvtqyztqpzisqhxsyzilpvkspzdqhtssqlpq,MonoalphabeticSubstitution,0.06779661016949153,sqzyvhpdl
duvtjjkijzggczvztbcxzjrcgqjcbvcqiqxzjadfiaujqnzqcfcvmctkczfauv,MonoalphabeticSubstitution,0.06345848757271286,cjzvqutig
ryoksqclgscdyxodgkydyblyictyiucbbczjyiqcbyzcdacbgvdqcvglc,MonoalphabeticSubstitution,0.07080200501253132,cydbgqlio
elosldfkgsobptpjitdoubcobuiltpidjudojlhbkuagbqgjhbjldpaktjrktjt,MonoalphabeticSubstitution,0.055299539170506916,jbtlodkpu
puvpbtnqseswtpuwsppsetnptzhtjctjvxbtnqtnhcuvrswssjkjpserksqsc,MonoalphabeticSubstitution,0.06994535519125683,stpnjuvqe
retbsketysqjguzsmuyajeqrcrpjezwjyushyaukymszyorkyjseretescmf,MonoalphabeticSubstitution,0.05875706214689266,esyrjutkz
rkserkgupvujhyojfzbjkveobertvjhfuveyrgbkdelvjpgreufjoojsgde,MonoalphabeticSubstitution,0.05669199298655757,ejrvkguof
vkrisehwrmdhmvkrqbirvsrjtyeavliorvkrisehwrmxsircmrorshtaukim,MonoalphabeticSubstitution,0.0672316384180791,rivsmkhew
ouimumhrdedrhgdtinsgnthikuboudcmgsuuxuxbguacnirdboibednuhhbou,MonoalphabeticSubstitution,0.06502732240437159,udihbognm
tgwtuglbaawghffsufhafvabpgsayuaxjfnhlwfyugkayuqfjwnsyuabsfwta,MonoalphabeticSubstitution,0.06721311475409836,afugwsytb
phmcforvwuciccqkqcxkyhibckqhqenhvcypcejrwbmphxciuhzcqcmkyrwy,MonoalphabeticSubstitution,0.06327683615819209,chqkypmrw
ndxkrdsqlvqklvqeweglvbbedehqxqletoemweoufgdopxfmhdxqvbbevgvqqle,MonoalphabeticSubstitution,0.06246799795186892,eqvdlxbgo
kdxreghculopksdlqflcuhcculgygqlpcgcxsktdqpkczlqgitdflqclreclqculr,MonoalphabeticSubstitution,0.06971153846153846,clqgkdurp
jshwqfjozysqqsgjozwhnsczpblbhjghsnjowqozbddzdjozdzjbwyqwmbq,MonoalphabeticSubstitution,0.06545879602571596,jzqswobhd
qgctjuxzothttrtsjukuyozyktjltrjlqjjltelqstzjltvgttyaqjkltsuv,MonoalphabeticSubstitution,0.08418079096045197,tjlquzsky
mbdgeqiqffcrjrytlgjgjvgltoqttogfoqdgacytgecljcryyrjyckjcegf,MonoalphabeticSubstitution,0.061952074810052604,gcjytqfre
oekpskoveirurdfsdedmfzrhruckkaredsfzrhwsydmvgshvffcosfzlv,MonoalphabeticSubstitution,0.05325814536340852,srfdekvoz
otagecjpecijadvxcouxvnmuxacttmcojcedeztvpmmeaztkuxjnltnutdcouf,MonoalphabeticSubstitution,0.05446853516657853,tceuoajxm
qoietxhejwioalywjetkzwrecoxjwfwoxwivjlnnshjlnexwrqexexcqsrqw,MonoalphabeticSubstitution,0.0576271186440678,wexjqoilr
fnnvofaafvpxaffmrpmhpnrmageetabrtrmvzwrnabrnrirgafiabrpwdgm,MonoalphabeticSubstitution,0.06896551724137931,rafnmpvgb
lfhdjgndohdwhnhrwfhnzdxwkdzxfwzwlvowktzxfwdkwwkjkewfvwowngh,MonoalphabeticSubstitution,0.08065458796025717,whdfknzox
svdgvobeulgluggdltrdsrivgvlgpivqrdltbupvlukripqdtvpriliyip,MonoalphabeticSubstitution,0.06896551724137931,vlgidrput
tgexvudiopiuhptgapikmddvicfettmknrvpaprpapwgedmcukixvupkjeiapn,MonoalphabeticSubstitution,0.05446853516657853,pitevudak
wynbnpahzvmruydqadwlrgoqbaowbjfvjwqbkgbdowlmyagdoadqngfhvy,MonoalphabeticSubstitution,0.04597701149425287,wbadyqgon
afcmvjyfismdizyjcvnjhvjcvlmyfeztfhfbxhcmtjmcfkfhbffcixzis,MonoalphabeticSubstitution,0.06203007518796992,fcmjvihyz
yojxcidoxxabhzvjzadyohijcochankgoezhaxogojajbagoroojhigajbwkdalo,MonoalphabeticSubstitution,0.07093253968253968,oajhxgcid
rswucjuiwvtkhglcanhsvqquittpwhaiavuwhglucslkycgwvcuewakpqeiulwhu,MonoalphabeticSubstitution,0.054563492063492064,uwchivlas
ytcezhepojcesvhcyhrqbteytjcjhyhgcotqvbhuucezmcojfuvhzivhcy,MonoalphabeticSubstitution,0.06352087114337568,chyetjvzo
owskdckdichmvzhfmjtaddmdczevwgakhhvdmmdvxmismhhezvvhgvsuatz,MonoalphabeticSubstitution,0.06253652834599649,dhmvzskca
baikucmyvcaficcmuknajuqapyepuryctgyuzxnlfapzrycmtapjytcyap,MonoalphabeticSubstitution,0.05807622504537205,acyupmtik
thnqtjuqsqdtethnethnuocscqtsovrhnejdhtnuannqsqthnusqdvqc,MonoalphabeticSubstitution,0.08246753246753247,tnqhsudec
tnpyuptfnqbruxahwbpebrrwutgzbnhteweaqbcbfurzefqxbfgfeaqnoeaq,MonoalphabeticSubstitution,0.05423728813559322,befqtnura
rzmhgddkemeuupiddehlztdkyieaezqkixpvigvptdmksrirsztuedledkihb,MonoalphabeticSubstitution,0.05573770491803279,deikzrmhu
juljacmmcvwiklkpudwxvinpncvcdkdjckszdvcpezvkwndjuxivvzhljcpevin,MonoalphabeticSubstitution,0.05734767025089606,vcjkdipnu
agjjephbwpjfxjwepkgejxajzpehdpbmrooagsozvhigmxrsbexszxrox,MonoalphabeticSubstitution,0.05137844611528822,jxepgoahb
oebupyrdxpoxbjwboapapxequxeedldobaeuxpultrdxpqaxcbphlbbtzlly,MonoalphabeticSubstitution,0.06271186440677966,bpxelouda
shdezzstudrejpteihasqtxdowccpsrmrxixhsppzeiusphepuzsbxpsrm,MonoalphabeticSubstitution,0.05868118572292801,spehzrxdt
pfafrxywfyvgyffbgsdxyyystfvwfmthwjxywgzglhmavftjstbxyavrxvwwft,MonoalphabeticSubstitution,0.06663141195134849,fywxvtgas
ywnhhzlulcscijluqbcufihwsgchivllebfvzenwkebwwjzhqkopswgenl,MonoalphabeticSubstitution,0.04597701149425287,wlhcenzus
jyohgbgkxrlonctzovnbconbglonxvgibgdelovheehcberbodclhcclbevheh,MonoalphabeticSubstitution,0.06451612903225806,obhceglnv
slocdenjlmnlouuveuiqveuslo,MonoalphabeticSubstitution,0.06461538461538462,luoesnvcd
pvxhvfpdxfpyjpkmuqajlyrs,MonoalphabeticSubstitution,0.03985507246376811,pvxfyjhdk
tryiaicokdclikfidcirculua,MonoalphabeticSubstitution,0.07333333333333333,icrakdlut
upcdsuirtusiehsplludpkkdk,MonoalphabeticSubstitution,0.06666666666666667,updskilcr
flmumuoslpjijtoyovlpltkmj,MonoalphabeticSubstitution,0.06,lmojuptfs
jgcjesndognhrcyqrypcnnh,MonoalphabeticSubstitution,0.05533596837944664,ncjghryes
ybejweolzhnrybrhanfljulmlsna,MonoalphabeticSubstitution,0.042328042328042326,lnybejhra
drjqnkbdynenankmjqnkn,MonoalphabeticSubstitution,0.1,nkdjqrbye
jyuyxazlolyouaeyatfys,MonoalphabeticSubstitution,0.0761904761904762,yaulojxze
hiowzhcxhpqchphyxeihpgopwd,MonoalphabeticSubstitution,0.08,hpiowcxzq
cnuxxbvtbxguzcndqogdtnbw,MonoalphabeticSubstitution,0.050724637681159424,nxbcutgdv
cxypdwjwyzxkykzscxkxyv,MonoalphabeticSubstitution,0.07792207792207792,xykcwzpdj
jwgolchhulwbdtsdqsxwgosckb,MonoalphabeticSubstitution,0.04,wsgolchbd
gbzfsgzsnujmkbjsghslmqwsh,MonoalphabeticSubstitution,0.06,sgbzjmhfn
gtvtpmticyxutvivcgtvilyih,MonoalphabeticSubstitution,0.08333333333333333,tvigcypmx
pgradvagegreelyemqxuvreot,MonoalphabeticSubstitution,0.06,egravpdly
qdtcrhwktexkvxwtbstnsekt,MonoalphabeticSubstitution,0.06159420289855073,tkwexsqdc
twhmzzvtzwgqiemwkoqvr,MonoalphabeticSubstitution,0.047619047619047616,wztmvqhgi
snhhnymotaujutomngujib,MonoalphabeticSubstitution,0.047619047619047616,nuhmotjsy
jxhxdgjxljxbxofrqmxlgxo,MonoalphabeticSubstitution,0.1067193675889328,xjglohdbf
etolmurrikqjkajbtolwcsqfj,MonoalphabeticSubstitution,0.03,jtolrkqem
uphzmnhkmsupmuupez,MonoalphabeticSubstitution,0.0915032679738562,upmhznkse
whuajokqhuigbbqihdpkapz,MonoalphabeticSubstitution,0.039525691699604744,huakqibpw
hplxtlerhalhuhwhzpswisps,MonoalphabeticSubstitution,0.07246376811594203,hplswxter
vpmnjbmjnvpxnmxtvpmsja,MonoalphabeticSubstitution,0.08225108225108226,mvpnjxbts
bgvbehrwumfubtaerxuhztt,MonoalphabeticSubstitution,0.04743083003952569,butehrgvw
hbcfrfrkiucbhabyhnarfynouex,MonoalphabeticSubstitution,0.04843304843304843,hbfrcuayn
ouivubvurnoypgzfgclmnuhnzur,MonoalphabeticSubstitution,0.05128205128205128,unovrgzib
hbmlhjgheikemewsqzlphkzasne,MonoalphabeticSubstitution,0.04843304843304843,hemlkszbj
cyakiicfnpqkekzlmqplokyu,MonoalphabeticSubstitution,0.043478260869565216,kcyipqlaf
dhnugbktspmtlkgbrkhbn,MonoalphabeticSubstitution,0.047619047619047616,bkhngtdus
dcqirmlxqalmvzclhdtqalgih,MonoalphabeticSubstitution,0.05,lqdcimahr
wuvtgrjgrltlqucpgyqtclqjm,MonoalphabeticSubstitution,0.05333333333333334,tglqurjcw
kgubkdlkudgemgkbtqqitudieduq,MonoalphabeticSubstitution,0.07407407407407407,kudgqbeti
iggkzsvidkujibkzdiwtl,MonoalphabeticSubstitution,0.05714285714285714,ikgzdsvuj
ialahdfgaoifidayqifpfvjla,MonoalphabeticSubstitution,0.08,aifldhgoy
eddywueguytzegaymdegzjgtrn,MonoalphabeticSubstitution,0.06461538461538462,egdyutzwa
fbccsrfsejznkcjzngzkegrr,MonoalphabeticSubstitution,0.057971014492753624,crzfsejnk
pauntfyutzaenzruzakzrh,MonoalphabeticSubstitution,0.06493506493506493,zauntrpfy
fhimtewzimistsradtzfbhatkwnbh,MonoalphabeticSubstitution,0.046798029556650245,thifmwzsa
ydimdppzzslcvslvsgfz,MonoalphabeticSubstitution,0.05263157894736842,zsdplvyim
gaqrpfahshukjatguhqgfiror,MonoalphabeticSubstitution,0.05,garhqfups
sjbrtembjzcblcfovacrmthjee,MonoalphabeticSubstitution,0.046153846153846156,jbecrtmsz
ofbdsefswfddfdpsefxhvs,MonoalphabeticSubstitution,0.09956709956709957,fdseobwpx
seuurimcuuztrkrftrlrjf,MonoalphabeticSubstitution,0.07792207792207792,rutfseimc
citkeqjrrtitjenfhjtvir,MonoalphabeticSubstitution,0.06926406926406926,tijreckqn
tjpmgrehijdijmgrvgtijfrhh,MonoalphabeticSubstitution,0.06666666666666667,jgrhitmpe
obkevgqiruqqdsetbtrovjkmvnq,MonoalphabeticSubstitution,0.042735042735042736,qvobkertg
xoilpcohqbxpwnbljuxdqehaz,MonoalphabeticSubstitution,0.03,xolphqbic
jgdspxayppvvtzdqgdtzafw,MonoalphabeticSubstitution,0.043478260869565216,dpgavtzjs
alrfvsucilnrpchuphufknplz,MonoalphabeticSubstitution,0.04666666666666667,luprfcnha
bwgsdlibmivgasohdlhsfoxgm,MonoalphabeticSubstitution,0.043333333333333335,gsbdlimoh
uprmyfyrmdkymibepzzpcudru,MonoalphabeticSubstitution,0.056666666666666664,uprmydzfk
ouersrsqdieuohubekofniqfrleb,MonoalphabeticSubstitution,0.05291005291005291,eoursqibf
eqzikhvfixqzwxoqxofqwjozp,MonoalphabeticSubstitution,0.06,qzxoifwek
inxycrkxkotthrncotghagkf,MonoalphabeticSubstitution,0.04710144927536232,ktnxcrohg
uqrxtrujqvnknidtidtiqaaqdn,MonoalphabeticSubstitution,0.06461538461538462,qtnidurax
pdfinggrazssnopnstzgufipwduo,MonoalphabeticSubstitution,0.047619047619047616,pngsdfizo
uqkvzaxxmsiybbyfjqfmivfbysf,MonoalphabeticSubstitution,0.05128205128205128,fybqvxmsi
bpmkxcznxbjzoojxttkut,MonoalphabeticSubstitution,0.05238095238095238,xtbkzjopm
pbzqbqdahdkbebgwhkpjqbzkpabdd,MonoalphabeticSubstitution,0.0812807881773399,bdpqkzahe
ykwvovjwyuikuxhbvbwdcwwdvs,MonoalphabeticSubstitution,0.06461538461538462,wvykubdoj
iokcoydlcidxnbnxqjldncjqjsd,MonoalphabeticSubstitution,0.05698005698005698,dcnjiolxq
aiqfakfhoyklimwflffroatnqfz,MonoalphabeticSubstitution,0.06552706552706553,faiqkolhy
qfppkvovcrtelppanvpltvroxk,MonoalphabeticSubstitution,0.06461538461538462,pvkortlqf
